"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-01-24",33,33197,35374,30769,4166,6606,46,21504,0,13,5099,1507,992,-587,-300,-144,51,-19,998,29,-514
"2026-01-24",34,34744,37061,32215,4200,6606,0,21504,0,13,5113,1507,992,-548,-431,-206,63,-5,998,47,-514
"2026-01-24",35,36107,38035,33383,4290,6606,31,21504,0,13,5117,1507,983,324,-452,-345,2,-5,998,468,-513
"2026-01-24",36,36221,38282,33489,4379,6606,0,21504,0,13,5326,1508,979,363,-452,-482,0,26,994,504,-514
"2026-01-24",37,36153,38221,33545,4447,6606,0,21504,0,11,5393,1265,859,678,-452,-491,29,400,815,780,-514
"2026-01-24",38,35458,37568,33004,4515,6606,0,21504,0,13,5357,1233,852,691,-452,-531,31,432,808,801,-514
"2026-01-24",39,34452,36564,32171,4544,6606,0,21504,0,15,5429,1406,894,666,-452,-531,332,259,927,876,-514
"2026-01-24",40,33304,35367,31089,4572,6606,0,21504,0,13,5399,1428,896,665,-452,-485,343,237,933,882,-513
"2026-01-24",41,32388,34318,30239,4601,6606,0,21504,0,9,5480,1364,865,462,-452,-355,13,233,895,902,-514
"2026-01-24",42,31310,33202,29186,4630,6606,0,21504,0,9,5484,1354,847,454,-451,-312,-6,247,878,902,-514
"2026-01-24",43,29992,32308,28005,4652,6606,0,21504,0,26,5236,724,292,264,-451,-173,-535,424,406,863,-531
"2026-01-24",44,29081,31555,27189,4674,6606,0,21504,0,130,5243,637,249,256,-452,-218,-560,416,370,853,-514
"2026-01-24",45,27345,30201,25650,4683,6606,0,21504,0,130,5439,291,64,158,-452,-300,-861,42,140,595,-513
"2026-01-24",46,25944,28823,24356,4692,6606,0,21504,0,130,5495,243,49,153,-451,-301,-873,-11,123,556,-513
"2026-01-24",47,24788,28385,23265,4611,6606,0,21504,0,129,5545,181,-14,-646,-383,-368,-610,-98,55,-235,-514
"2026-01-24",48,24507,28227,23025,4530,6606,0,21504,0,130,5517,172,-17,-778,-302,-363,-600,-101,57,-303,-526
"2026-01-25",1,24567,28370,22993,4430,6606,0,21504,0,130,5418,301,46,-648,-301,-337,-506,-15,252,-753,-513
"2026-01-25",2,25349,29080,23769,4330,6606,0,21504,0,133,5444,318,53,-643,-302,-252,-502,-5,267,-780,-514
"2026-01-25",3,24904,28682,23422,4260,6606,0,21504,0,131,5223,876,157,-641,-302,-368,-579,-12,341,-631,-514
"2026-01-25",4,24367,28525,23078,4189,6606,0,21504,0,397,5301,951,174,-641,-302,-453,-582,-43,347,-627,-513
"2026-01-25",5,23492,28898,22393,4129,6606,0,21504,0,698,5412,1049,523,-793,-301,-501,-691,-420,380,-888,-514
"2026-01-25",6,23070,28620,22047,4069,6606,0,21504,0,714,5517,1062,550,-799,-302,-531,-695,-488,386,-907,-514
"2026-01-25",7,22451,28181,21399,4022,6606,0,21504,0,725,5460,1124,672,-794,-302,-531,-563,-748,503,-954,-513
"2026-01-25",8,22145,27933,21126,3974,6606,0,21504,0,749,5316,1133,677,-794,-302,-531,-558,-784,518,-956,-514
"2026-01-25",9,21661,27796,20611,3944,6606,0,21504,0,942,5651,1155,579,-868,-301,-531,-669,-829,789,-882,-513
"2026-01-25",10,21352,27464,20379,3913,6606,0,21504,0,912,5847,1159,573,-870,-302,-531,-673,-838,799,-872,-514
"2026-01-25",11,20904,27032,19959,3833,6606,0,21504,0,910,5892,1017,599,-901,-301,-531,-787,-887,564,-698,-513
"2026-01-25",12,21041,26947,20138,3752,6606,0,21504,0,715,5902,999,596,-903,-301,-515,-790,-891,544,-677,-514
"2026-01-25",13,21547,26424,20587,3705,6606,0,21504,0,645,5920,630,413,-671,-302,-387,-560,-869,389,-330,-513
"2026-01-25",14,22310,26660,21260,3657,6606,0,21504,0,348,5885,581,399,-662,-302,-235,-551,-848,373,-305,-499
"2026-01-25",15,23407,26965,22190,3656,6606,0,21504,0,134,5779,730,338,-587,-286,-84,-552,-631,190,-285,-399
"2026-01-25",16,24269,27658,22955,3654,6606,0,21504,0,15,5838,750,337,-584,-295,0,-552,-574,187,-279,-490
"2026-01-25",17,25616,27981,24103,3611,6606,22,21504,0,13,5667,835,461,-414,-195,0,-310,-193,519,-144,-496
"2026-01-25",18,26843,29222,25165,3567,6606,195,21504,0,15,5359,847,471,-393,-303,-3,-300,-120,545,-132,-513
"2026-01-25",19,28420,30096,26496,3490,6606,535,21504,0,17,4841,1288,537,225,-433,-104,17,226,684,-8,-514
"2026-01-25",20,29475,31266,27440,3412,6606,891,21504,0,16,5111,1345,546,253,-450,-211,30,298,697,6,-514
"2026-01-25",21,30792,32439,28624,3351,6606,1157,21504,0,16,4936,1323,715,837,-411,-106,75,671,846,290,-514
"2026-01-25",22,31196,32890,28983,3290,6606,1350,21504,0,16,4919,1320,732,868,-432,-132,77,720,854,329,-514
"2026-01-25",23,31994,33395,29710,3218,6606,1578,21504,0,16,5043,1333,947,1048,-318,-22,139,748,839,995,-445
"2026-01-25",24,32648,33970,30324,3146,6606,1531,21504,0,16,4967,1336,963,1056,-357,0,142,749,843,1042,-349
"2026-01-25",25,33335,34782,30949,3002,6606,1490,21504,0,16,5069,1481,990,1021,-449,-15,144,717,986,1061,-367
"2026-01-25",26,33794,35341,31359,2857,6606,1424,21504,0,16,5128,1501,992,1019,-451,-111,150,696,996,1061,-369
"2026-01-25",27,34476,36078,32033,2746,6606,1407,21504,0,16,5066,1500,992,1031,-451,-176,693,473,996,957,-359
"2026-01-25",28,34649,36281,32071,2634,6606,1101,21504,0,19,4832,1500,992,1020,-451,-138,711,416,996,931,-424
"2026-01-25",29,34281,35925,31676,2562,6606,830,21504,0,13,4776,1502,992,254,-451,-176,110,42,997,240,-404
"2026-01-25",30,34825,36586,32251,2489,6606,581,21504,0,16,4714,1504,992,200,-451,-184,80,-31,998,185,-479
"2026-01-25",31,35501,37760,32816,2436,6606,356,21504,0,16,4725,1505,992,122,-451,-291,118,-367,998,-66,-468
"2026-01-25",32,36379,38829,33596,2383,6606,191,21504,0,16,4559,1505,992,119,-451,-442,120,-395,998,-81,-465
"2026-01-25",33,37544,39805,34608,2293,6606,46,21504,0,14,4215,1504,992,151,-451,-530,227,-220,998,-3,-443
"2026-01-25",34,38398,40672,35336,2202,6606,0,21504,0,13,4053,1504,990,152,-451,-530,231,-168,995,14,-512
"2026-01-25",35,39605,41617,36405,2118,6606,30,21504,0,7,4194,1493,942,103,-450,-468,167,208,900,501,-487
"2026-01-25",36,39465,41492,36251,2034,6606,0,21504,0,5,4192,1491,933,103,-451,-519,164,260,890,543,-452
"2026-01-25",37,38911,40932,35768,1991,6606,0,21504,0,8,4283,1178,722,435,-450,-527,378,319,733,871,-436
"2026-01-25",38,38102,40105,35044,1947,6606,0,21504,0,8,4099,1136,705,472,-451,-498,386,340,722,893,-446
"2026-01-25",39,37208,39246,34279,1896,6606,0,21504,0,10,4116,1133,618,320,-451,-529,163,506,671,887,-448
"2026-01-25",40,36296,38349,33491,1844,6606,0,21504,0,12,4192,1133,611,315,-451,-521,155,521,673,880,-469
"2026-01-25",41,35261,37160,32583,1783,6606,0,21504,0,12,4261,1131,567,188,-451,-399,130,452,835,630,-437
"2026-01-25",42,34108,35747,31472,1722,6606,0,21504,0,13,3919,1129,559,183,-412,-248,129,419,837,608,-366
"2026-01-25",43,32867,34306,30342,1655,6606,0,21504,0,10,3942,639,382,285,-408,-96,60,125,548,444,-325
"2026-01-25",44,31251,32344,28865,1588,6606,0,21504,0,12,3933,571,369,283,-264,-1,58,83,529,435,-216
"2026-01-25",45,29763,30650,27510,1519,6606,0,21504,0,12,4099,621,333,-97,-113,0,2,5,554,541,-65
"2026-01-25",46,28494,29215,26374,1449,6606,0,21504,0,12,4190,628,338,-104,-5,0,0,26,555,543,68
"2026-01-25",47,27501,28522,25394,1377,6606,0,21504,0,11,3965,1061,613,-341,-55,0,-14,400,524,321,84
"2026-01-25",48,26694,27772,24596,1304,6606,0,21504,0,21,4077,1120,633,-362,-16,0,-15,459,526,304,-64
"2026-01-26",1,26989,28251,24905,1297,6606,0,21504,0,256,4071,1198,704,-213,-60,0,-90,617,668,493,-43
"2026-01-26",2,27598,28767,25506,1290,6606,0,21504,0,276,4113,1208,708,-200,38,0,-93,630,678,509,68
"2026-01-26",3,27299,28393,25227,1312,6606,0,21504,0,279,4063,1273,698,-106,33,0,-109,543,706,610,189
"2026-01-26",4,26605,27702,24602,1334,6606,0,21504,0,283,4086,1283,699,-104,0,0,-110,526,708,614,200
"2026-01-26",5,26256,27723,24296,1297,6606,0,21504,0,535,4192,1452,770,-104,0,0,-228,455,718,508,198
"2026-01-26",6,25776,27253,23870,1260,6606,0,21504,0,541,4142,1475,772,-104,26,0,-232,416,719,506,200
"2026-01-26",7,25650,26901,23803,1265,6606,0,21504,0,539,4362,1428,665,95,27,0,-112,42,659,738,200
"2026-01-26",8,25203,26468,23346,1269,6606,0,21504,0,538,4243,1420,655,102,159,0,-108,-19,654,749,200
"2026-01-26",9,24682,26521,22856,1241,6606,0,21504,0,537,4360,1079,553,-166,200,44,-342,-194,609,532,200
"2026-01-26",10,24696,26628,22745,1213,6606,0,21504,0,542,4430,1025,530,-192,200,177,-352,-246,592,525,200
"2026-01-26",11,24959,27974,22985,1219,6606,0,21504,0,106,4285,80,-63,-905,200,203,-715,-626,100,907,200
"2026-01-26",12,26101,29145,24043,1225,6606,0,21504,0,19,4254,-48,-106,-837,200,202,-730,-704,57,930,200
"2026-01-26",13,28687,32948,26460,1262,6606,0,21504,0,20,4270,-1026,-218,474,200,202,-985,-1094,-318,699,200
"2026-01-26",14,31332,35836,28878,1298,6606,0,21504,0,23,4256,-1166,-232,547,200,203,-985,-1156,-342,681,200
"2026-01-26",15,33861,38168,31154,1342,6606,0,21504,0,17,4123,-1193,-424,682,200,202,-355,-1330,-388,619,200
"2026-01-26",16,35751,40003,32945,1385,6606,0,21504,0,10,4269,-1194,-426,679,200,203,-319,-1321,-382,622,200
"2026-01-26",17,37429,39664,34423,1404,6606,6,21504,0,13,4000,-348,-39,447,200,203,-246,-929,-60,929,200
"2026-01-26",18,38528,40502,35438,1423,6606,87,21504,0,12,4219,-228,2,429,200,202,-245,-865,-24,950,200
"2026-01-26",19,40045,42284,36927,1481,6606,275,21504,0,13,4092,648,506,-336,200,203,-624,-666,512,944,200
"2026-01-26",20,40544,42820,37398,1538,6606,492,21504,0,12,3858,793,544,-379,200,202,-640,-645,549,936,201
"2026-01-26",21,39904,43098,36778,1696,6606,818,21504,0,15,3817,1199,674,-887,200,203,-993,-699,641,676,200
"2026-01-26",22,39596,42855,36556,1853,6606,1035,21504,0,14,4020,1253,688,-911,200,203,-1007,-727,655,656,200
"2026-01-26",23,39510,42734,36625,2010,6606,1203,21504,0,18,4184,1329,845,-597,200,161,-1021,-988,934,576,200
"2026-01-26",24,39407,42677,36502,2167,6606,1367,21504,0,15,4276,1339,857,-585,200,24,-1021,-1049,953,580,200
"2026-01-26",25,40157,44189,37141,2290,6606,1345,21504,0,9,4190,1491,905,-996,199,0,-1021,-1406,997,967,200
"2026-01-26",26,39899,44001,36893,2412,6606,1381,21504,0,13,4328,1512,910,-1016,115,0,-1022,-1451,999,990,167
"2026-01-26",27,39967,44129,37077,2475,6606,1403,21504,0,13,4231,1512,940,-1077,5,0,-1021,-1451,980,831,34
"2026-01-26",28,39660,43963,36752,2538,6606,1184,21504,0,19,3939,1511,941,-1080,-55,0,-1021,-1452,979,801,-67
"2026-01-26",29,39303,43741,36528,2653,6606,867,21504,0,19,4128,1429,905,-1066,-28,0,-1022,-1452,972,121,-218
"2026-01-26",30,39112,43784,36321,2767,6606,583,21504,0,12,4030,1417,904,-1065,-148,0,-1022,-1453,972,56,-367
"2026-01-26",31,39024,44632,36264,2771,6606,351,21504,0,54,4161,1471,933,-1064,-268,-66,-1021,-1452,972,-587,-496
"2026-01-26",32,39588,45432,36795,2774,6606,139,21504,0,6,4372,1478,932,-1062,-346,-216,-1021,-1453,967,-626,-514
"2026-01-26",33,40400,46211,37493,2795,6606,12,21504,0,5,4464,1373,829,-1061,-448,-367,-911,-1453,799,-452,-514
"2026-01-26",34,41475,47390,38408,2815,6606,0,21504,0,2,4624,1358,808,-1061,-451,-505,-899,-1453,773,-430,-514
"2026-01-26",35,41981,46866,38788,2865,6606,0,21504,0,3,4794,802,317,-970,-451,-531,-284,-1453,231,-79,-514
"2026-01-26",36,41820,46657,38773,2915,6606,0,21504,0,0,5173,727,280,-967,-451,-531,-253,-1453,201,-68,-514
"2026-01-26",37,41386,46705,38406,3039,6606,0,21504,0,3,5357,716,198,-1058,-451,-531,-181,-1453,364,-528,-514
"2026-01-26",38,40834,46208,37810,3162,6606,0,21504,0,2,5242,716,199,-1060,-451,-531,-195,-1453,382,-568,-514
"2026-01-26",39,39811,46253,36968,3344,6606,0,21504,0,3,5061,1040,429,-1041,-451,-531,-975,-1451,662,-876,-514
"2026-01-26",40,39087,45603,36344,3526,6606,0,21504,0,5,4771,1085,455,-1040,-451,-531,-1022,-1451,685,-902,-514
"2026-01-26",41,37907,44449,35300,3665,6606,0,21504,0,14,4700,1369,830,-1059,-451,-531,-841,-1453,864,-1079,-514
"2026-01-26",42,35665,42159,33226,3804,6606,0,21504,0,12,5048,1407,850,-1061,-451,-531,-834,-1421,874,-1080,-504
"2026-01-26",43,34399,39839,32151,3871,6606,0,21504,0,12,5256,1256,636,-1008,-433,-511,-861,-1027,824,-604,-384
"2026-01-26",44,31984,36938,29818,3938,6606,0,21504,0,12,5292,1235,621,-1006,-307,-377,-862,-980,816,-577,-233
"2026-01-26",45,29792,34355,27817,4049,6606,0,21504,0,12,5446,1129,601,-888,-210,-225,-719,-996,647,-783,-130
"2026-01-26",46,27762,32069,25901,4160,6606,0,21504,0,96,5366,1116,610,-883,-63,-73,-715,-993,646,-804,-80
"2026-01-26",47,26158,31434,24304,4286,6606,0,21504,0,372,5334,1461,967,-1067,-66,-50,-1010,-924,977,-1073,-114
"2026-01-26",48,25205,30689,23428,4411,6606,0,21504,0,657,5401,1509,992,-1074,-33,-9,-1022,-918,998,-1089,-82
"2026-01-27",1,25563,30878,23801,4533,6606,0,21504,0,985,5563,1509,992,-941,115,0,-848,-944,998,-997,0
"2026-01-27",2,26091,31417,24398,4654,6606,0,21504,0,981,5608,1509,992,-937,195,57,-842,-978,998,-988,67
"2026-01-27",3,25349,31290,23755,4783,6606,0,21504,0,1201,5818,1509,992,-1020,195,11,-845,-1373,998,-902,189
"2026-01-27",4,24950,30943,23437,4912,6606,0,21504,0,1199,5940,1509,992,-1024,195,0,-845,-1425,998,-900,200
"2026-01-27",5,24313,30444,22929,5035,6606,0,21504,0,1108,6138,1509,992,-1037,195,0,-856,-1449,997,-1081,200
"2026-01-27",6,23714,29941,22363,5158,6606,0,21504,0,1188,6081,1509,992,-1038,195,0,-856,-1452,997,-1093,200
"2026-01-27",7,23123,29543,21839,5263,6606,0,21504,0,1183,6164,1509,992,-1076,195,0,-1016,-1452,998,-1093,200
"2026-01-27",8,22896,29049,21692,5367,6606,0,21504,0,909,6076,1509,992,-1077,195,0,-1021,-1453,998,-1093,200
"2026-01-27",9,22738,29064,21560,5449,6606,0,21504,0,1083,5985,1509,992,-1077,195,0,-1022,-1453,998,-1091,200
"2026-01-27",10,22984,29398,21733,5531,6606,0,21504,0,1172,5736,1509,990,-1077,195,0,-1022,-1453,994,-1090,200
"2026-01-27",11,23274,29677,22039,5578,6606,0,21504,0,1161,5732,1509,901,-1077,195,0,-1022,-1453,858,-1090,200
"2026-01-27",12,23831,30056,22535,5624,6606,0,21504,0,983,5682,1509,889,-1077,195,0,-1022,-1453,853,-1090,200
"2026-01-27",13,26235,31679,24790,5631,6606,0,21504,0,279,5619,1506,661,-1003,195,0,-1022,-1453,942,-1087,200
"2026-01-27",14,29016,34409,27338,5638,6606,0,21504,0,235,5622,1504,650,-999,197,54,-1022,-1453,949,-1084,200
"2026-01-27",15,32332,37345,30304,5617,6606,0,21504,0,28,5571,1150,790,-915,151,4,-1022,-1453,981,-995,169
"2026-01-27",16,33949,38923,31712,5596,6606,0,21504,0,6,5815,1099,803,-908,21,0,-1022,-1453,983,-985,35
"2026-01-27",17,35451,39739,33050,5571,6606,0,21504,0,10,5608,1370,953,-437,0,0,-883,-1453,997,-837,-68
"2026-01-27",18,35951,40322,33614,5545,6606,46,21504,0,13,5548,1408,964,-413,0,0,-878,-1453,998,-820,-194
"2026-01-27",19,37380,41102,35090,5630,6606,178,21504,0,9,5993,1407,990,-152,0,0,-637,-1453,998,-553,-318
"2026-01-27",20,37912,41623,35577,5714,6606,330,21504,0,10,5947,1408,992,-133,0,0,-626,-1445,998,-522,-375
"2026-01-27",21,38049,40825,35603,5712,6606,668,21504,0,25,5647,1495,992,139,0,0,-266,-1352,999,-36,-497
"2026-01-27",22,38072,40795,35519,5709,6606,1037,21504,0,40,5624,1507,991,155,0,0,-252,-1334,998,0,-497
"2026-01-27",23,38417,40999,35769,5676,6606,1270,21504,0,39,4933,1418,944,637,-18,0,-213,-1252,999,96,-460
"2026-01-27",24,37967,40546,35262,5643,6606,1296,21504,0,55,4816,1406,937,661,0,0,-212,-1210,999,107,-502
"2026-01-27",25,38243,40272,35464,5599,6606,1380,21504,0,30,4830,1186,784,923,0,0,-42,-820,999,187,-537
"2026-01-27",26,38272,40214,35520,5554,6606,1384,21504,0,5,4984,1156,774,933,0,0,-35,-789,996,184,-513
"2026-01-27",27,38235,40487,35436,5471,6606,1369,21504,0,5,4960,1166,772,1022,0,0,337,-1007,896,-138,-502
"2026-01-27",28,37556,39806,34750,5388,6606,1346,21504,0,14,4968,1167,772,1026,0,0,339,-1061,888,-156,-419
"2026-01-27",29,37398,40123,34588,5293,6606,1571,21504,0,8,4974,1186,770,1017,0,0,-371,-1399,829,-8,-339
"2026-01-27",30,36906,39690,34139,5197,6606,1507,21504,0,17,5127,1188,767,1017,0,0,-411,-1442,827,5,-314
"2026-01-27",31,36702,39905,33903,5113,6606,1285,21504,0,6,5135,1060,651,976,0,0,-725,-1451,878,190,-421
"2026-01-27",32,37485,40560,34695,5028,6606,772,21504,0,5,5283,1043,651,970,0,0,-737,-1446,884,203,-287
"2026-01-27",33,38453,41451,35598,5013,6606,255,21504,0,5,5302,1426,944,392,0,0,-862,-1364,991,237,-167
"2026-01-27",34,39600,42627,36734,4998,6606,3,21504,0,5,5602,1477,948,365,0,0,-864,-1323,986,249,-235
"2026-01-27",35,40787,42909,37846,4961,6606,79,21504,0,8,5579,1305,390,831,0,0,-435,-930,539,588,-149
"2026-01-27",36,40708,42752,37761,4924,6606,0,21504,0,11,5453,1281,351,852,0,0,-417,-851,507,614,-165
"2026-01-27",37,40458,42108,37583,4809,6606,0,21504,0,11,5417,1066,344,1016,0,0,-349,-466,386,714,-224
"2026-01-27",38,40129,41564,37321,4693,6606,0,21504,0,11,5393,1037,350,1023,0,0,-347,-391,393,734,-86
"2026-01-27",39,39574,40378,36879,4656,6606,0,21504,0,10,4951,985,582,787,0,0,-107,-47,878,1203,-40
"2026-01-27",40,38223,38933,35673,4619,6606,0,21504,0,8,5008,978,603,776,0,0,-98,-4,907,1228,8
"2026-01-27",41,37282,37939,34779,4527,6606,0,21504,0,8,5225,1050,793,365,0,0,-3,-5,861,943,-41
"2026-01-27",42,36105,36796,33723,4435,6606,0,21504,0,8,5129,1060,793,347,0,0,0,-4,851,926,-79
"2026-01-27",43,34519,35131,32290,4260,6606,0,21504,0,7,5030,700,336,245,0,0,75,-5,601,1045,5
"2026-01-27",44,32706,33316,30607,4084,6606,0,21504,0,5,5050,652,300,241,0,0,77,-5,582,1054,68
"2026-01-27",45,30795,31484,28945,3865,6606,0,21504,0,7,4987,537,121,240,0,0,-77,-5,446,1054,173
"2026-01-27",46,29452,30143,27747,3645,6606,0,21504,0,4,4732,522,111,236,0,0,-82,-5,435,1059,200
"2026-01-27",47,27786,29130,26116,3439,6606,0,21504,0,4,4319,788,202,-362,0,-52,-322,-4,365,1243,200
"2026-01-27",48,26811,28157,25227,3233,6606,0,21504,0,7,4739,825,211,-393,0,-15,-331,23,358,1259,173
"2026-01-28",1,27642,28564,25873,2957,6606,0,21504,0,4,4592,772,304,96,0,-82,-236,355,277,1315,35
"2026-01-28",2,27920,28828,26099,2680,6606,0,21504,0,4,4761,765,316,105,0,-7,-232,426,279,1322,-65
"2026-01-28",3,28050,28858,26125,2502,6606,0,21504,0,6,4488,1006,501,348,0,0,55,798,547,1415,-202
"2026-01-28",4,27369,28216,25557,2323,6606,0,21504,0,8,4456,1039,522,360,0,0,66,833,572,1421,-239
"2026-01-28",5,27173,28125,25323,2189,6606,0,21504,0,73,4071,1425,825,437,0,0,313,695,833,1421,-279
"2026-01-28",6,26728,27604,24846,2055,6606,0,21504,0,70,3584,1477,849,439,0,0,322,682,854,1421,-206
"2026-01-28",7,26504,27322,24643,1947,6606,0,21504,0,69,3500,1504,954,627,0,0,326,740,989,1421,-149
"2026-01-28",8,25850,26732,24095,1839,6606,0,21504,0,213,3295,1507,957,634,0,0,324,743,998,1419,-69
"2026-01-28",9,25370,26436,23660,1744,6606,0,21504,0,286,3219,1476,805,540,0,0,-102,693,999,1316,-78
"2026-01-28",10,25766,26772,23912,1649,6606,0,21504,0,284,2875,1469,780,506,0,0,-120,657,980,1297,-2
"2026-01-28",11,25938,27499,24009,1577,6606,0,21504,0,177,2939,780,243,-400,0,56,-384,285,350,913,68
"2026-01-28",12,27440,29082,25307,1504,6606,0,21504,0,187,2590,682,183,-454,0,11,-401,209,296,884,177
"2026-01-28",13,30045,33205,27633,1438,6606,18,21504,0,19,2772,-27,-641,-517,0,0,-978,-168,-210,801,195
"2026-01-28",14,32559,35981,29904,1372,6606,0,21504,0,15,2629,-139,-699,-493,0,18,-1005,-230,-241,789,195
"2026-01-28",15,36117,38773,33193,1244,6606,0,21504,0,8,2497,194,-748,-3,0,122,-693,-434,-170,568,195
"2026-01-28",16,37373,39991,34230,1116,6606,0,21504,0,6,2378,263,-743,0,0,32,-681,-429,-159,549,195
"2026-01-28",17,38777,40473,35433,1044,6606,109,21504,0,9,2175,288,-450,267,0,1,-585,-52,79,420,195
"2026-01-28",18,38908,40514,35550,971,6606,947,21504,0,7,1997,291,-412,286,0,64,-582,-5,107,421,152
"2026-01-28",19,38950,40402,35605,911,6606,2231,21504,0,10,1792,513,218,-97,0,5,-739,-6,528,819,23
"2026-01-28",20,38063,39531,34693,851,6606,3406,21504,0,13,1714,544,273,-104,0,0,-745,-6,559,842,0
"2026-01-28",21,37136,39100,33732,798,6606,4420,21504,0,13,1580,1000,710,-596,0,0,-749,-6,701,613,55
"2026-01-28",22,36492,38551,33157,745,6606,5253,21504,0,12,1453,1062,737,-672,0,0,-749,-26,710,591,104
"2026-01-28",23,35900,38532,32495,694,6606,5801,21504,0,9,1276,1260,668,-869,0,0,-877,-277,683,371,138
"2026-01-28",24,35425,38128,31951,642,6606,6343,21504,0,9,1380,1287,667,-876,0,0,-882,-336,686,358,181
"2026-01-28",25,35432,38608,31873,636,6606,6483,21504,0,9,1195,1361,823,-952,0,0,-923,-692,883,464,195
"2026-01-28",26,35156,38367,31619,629,6606,6499,21504,0,9,1247,1372,824,-956,0,0,-925,-721,890,463,200
"2026-01-28",27,35287,38188,31815,643,6606,5814,21504,0,9,1231,1230,481,-803,0,0,-954,-535,732,124,200
"2026-01-28",28,35217,38071,31741,657,6606,5220,21504,0,9,1301,1211,460,-798,0,0,-956,-491,719,107,200
"2026-01-28",29,35276,37705,31762,671,6606,4187,21504,0,9,1150,1260,556,-645,0,0,-949,-226,633,349,200
"2026-01-28",30,35519,37926,32055,684,6606,3041,21504,0,9,1273,1266,573,-639,0,51,-948,-211,637,366,169
"2026-01-28",31,36621,38825,33161,686,6606,2260,21504,0,9,1455,1303,966,-472,0,20,-692,-431,931,390,37
"2026-01-28",32,38001,40203,34484,687,6606,1336,21504,0,5,1536,1308,986,-455,0,14,-682,-429,951,400,-31
"2026-01-28",33,39364,40724,35736,752,6606,315,21504,0,5,1366,982,761,-107,0,112,-589,-51,996,717,-8
"2026-01-28",34,40627,42018,36895,817,6606,6,21504,0,3,1628,936,728,-104,0,22,-584,21,978,745,-100
"2026-01-28",35,41854,42758,37920,913,6606,73,21504,0,8,1402,531,91,555,0,0,-221,327,255,958,-75
"2026-01-28",36,42173,43170,38269,1009,6606,0,21504,0,8,1508,476,42,654,0,0,-207,383,209,977,-182
"2026-01-28",37,41957,42975,38195,1078,6606,0,21504,0,13,1573,271,-144,868,0,0,-39,609,200,1134,-222
"2026-01-28",38,41586,42519,37917,1146,6606,0,21504,0,12,1759,243,-151,876,0,0,-32,637,199,1142,-138
"2026-01-28",39,40979,41888,37414,1147,6606,0,21504,0,9,1692,687,45,1013,0,-53,376,639,203,1035,-247
"2026-01-28",40,40460,41363,36942,1147,6606,0,21504,0,10,1709,748,58,1018,0,-10,393,644,204,1029,-283
"2026-01-28",41,39131,39936,35703,1155,6606,0,21504,0,9,1630,938,54,1056,0,-32,138,711,197,1088,-164
"2026-01-28",42,37394,38030,34063,1163,6606,0,21504,0,9,2064,964,55,1057,0,0,128,731,194,1095,-27
"2026-01-28",43,35720,36334,32600,1158,6606,0,21504,0,9,2101,817,91,1058,0,0,168,882,120,1165,-5
"2026-01-28",44,33880,34490,30872,1152,6606,0,21504,0,10,2064,797,93,1058,0,0,170,909,123,1167,67
"2026-01-28",45,32223,32838,29502,1201,6606,0,21504,0,15,2032,733,84,935,0,0,271,1019,377,1031,56
"2026-01-28",46,30218,30831,27658,1250,6606,0,21504,0,13,2298,724,94,930,0,0,274,1026,395,1018,62
"2026-01-28",47,28681,29292,26203,1284,6606,0,21504,0,11,2184,955,476,871,0,17,82,942,455,958,139
"2026-01-28",48,28145,28863,25695,1318,6606,0,21504,0,118,2326,986,505,868,0,0,75,937,457,955,200
"2026-01-29",1,28173,28938,25804,1344,6606,0,21504,0,165,2484,986,615,653,0,0,124,1006,395,1054,200
